Id,SalePrice
2736,151541.02702166606
2737,127488.05208226519
2738,121995.82274815084
2739,155406.62472459368
2740,135666.76277029235
2741,142970.73909487086
2742,156827.29850036354
2743,152492.56808839913
2744,155078.64696863378
2745,136346.85163067858
2746,134991.4643129128
2747,151007.22725374703
2748,126951.92292067244
2749,125344.00172872754
2750,134000.5670915975
2751,137279.21310073155
2752,182539.0889583702
2753,148177.2667819728
2754,243273.90878413056
2755,127621.97051288102
2756,94045.51766103011
2757,62210.38512827908
2758,80160.20867715086
2759,165662.73634219565
2760,128735.59418343856
2761,148869.17825025023
2762,144251.15914180872
2763,173081.3675238235
2764,137946.23544219963
2765,273448.8685957436
2766,132510.37284136037
2767,89039.76211519756
2768,128276.69066550198
2769,129919.89426133048
2770,135103.2284082149
2771,109686.013674567
2772,118202.6229569606
2773,180812.29230622566
2774,142427.13328753383
2775,118152.68395275978
2776,138325.50904419486
2777,140823.4777431166
2778,99305.5750453772
2779,129755.6173345607
2780,88253.335277025
2781,98795.6914637203
2782,95775.18235441664
2783,93844.62379259092
2784,126325.854994827
2785,142793.13399039806
2786,66429.10917618492
2787,117307.73019355698
2788,75254.00758924166
2789,166563.47457384094
2790,103043.25458983054
2791,116519.31469016305
2792,66689.9965172784
2793,188252.18226645642
2794,99155.43453917147
2795,124561.43020363971
2796,109635.06676316597
2797,191603.4794751271
2798,98768.74285526025
2799,124336.8938638875
2800,63083.44476772659
2801,110344.57525628319
2802,128976.7606745283
2803,148473.71975078396
2804,133282.8760168086
2805,104163.62201868194
2806,81500.11815180785
2807,147611.14419958033
2808,152279.1600498518
2809,135456.39887979202
2810,132210.5598542747
2811,163289.0189013996
2812,155895.4805827601
2813,150372.24943203444
2814,152414.43498982288
2815,106926.11956522113
2816,244816.24679862618
2817,165907.73112081832
2818,140214.1781590693
2819,149622.51500745612
2820,145120.43394913722
2821,109647.44910368123
2822,198108.70122301404
2823,340866.7682851541
2824,189537.95945030803
2825,148168.07158341233
2826,132193.9100729394
2827,140716.4703894096
2828,226568.03083951763
2829,203831.76099418208
2830,217530.02337607168
2831,176807.05913442507
2832,256500.36620695636
2833,311672.34698441037
2834,211796.3330034508
2835,220987.79274036342
2836,199759.91440528425
2837,153862.08491065478
2838,151883.3597068536
2839,175627.75403410447
2840,198326.81757504094
2841,207146.72013515496
2842,232411.22690733077
2843,155584.60397179387
2844,156847.3704217398
2845,120257.30716985813
2846,216432.77453735928
2847,206955.0591423954
2848,200993.68713968073
2849,204418.1855680154
2850,281922.1217141347
2851,220756.28230250673
2852,222711.4576071813
2853,249016.54837434724
2854,140840.8499428938
2855,205654.43818482736
2856,199072.96359709481
2857,189150.92041876898
2858,191884.65569616234
2859,112893.08319805872
2860,130154.52125725118
2861,117283.02841317074
2862,193436.94772642394
2863,127384.48415911938
2864,235085.67193560925
2865,141553.87521599335
2866,132911.91209408987
2867,100727.78925706545
2868,94846.00567536225
2869,115852.65911113033
2870,132762.97226978905
2871,94235.10359032697
2872,49621.15037385826
2873,95245.38314450993
2874,137058.97871222819
2875,113782.49004503922
2876,165089.78035464816
2877,141349.64013369824
2878,172959.71665376477
2879,139689.4921004944
2880,97026.9302098381
2881,137237.90692972013
2882,173190.49307954003
2883,202360.40448972236
2884,189581.47791783864
2885,201881.3071042551
2886,239276.81253615295
2887,92932.98400861438
2888,131811.97821744112
2889,48533.57916660867
2890,86054.01846848347
2891,128374.59796427259
2892,53307.18925689979
2893,92135.24971130565
2894,64302.38199265876
2895,315123.4555605094
2896,287634.67779851647
2897,202020.94639997996
2898,140522.02625054083
2899,207002.73542006142
2900,164261.6579417323
2901,199435.6683817099
2902,201650.13429605286
2903,344248.597380386
2904,353019.64534503495
2905,89984.16364679376
2906,200047.450529401
2907,112660.87522550252
2908,135782.9477212272
2909,132866.40596131032
2910,78086.0769551487
2911,77003.117829542
2912,144897.1474190286
2913,82182.97180168203
2914,73229.6338739099
2915,79695.6199098526
2916,81401.46754828251
2917,163518.28729105942
2918,118575.4887140206
2919,208905.3230135693
